what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453105952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453109218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453111999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453128797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453131657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453137376
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1398453144298
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1398453144313
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1398453148704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453149111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453149298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453162611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453194722
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1398453194785
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398453200769
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1398453201160
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1398453201191
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1398453201347
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398453202535
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453203380
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1398453204475
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398453206678
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453207680
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398453209103
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453216978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453222307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453228479
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453232682
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453234885
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453235323
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1398453241979
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453268809
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453279294
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453282997
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1398453300826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453304451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453308748
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453309436
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453326327
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453332577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398453348844
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453350969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453354188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453364313
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453364329
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453373970
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453374298
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453374517
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453391080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453394690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453400940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453406643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453408472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453409425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453413613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453418097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453432238
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453432254
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453440958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398453456958
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453473865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453475725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453477741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453478741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453482788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453487366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453503711
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453504851
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453512211
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453512836
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453512961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398453539462
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453542337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453544947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453546603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453546650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453551135
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453553119
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453559526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453571089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453574230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453584621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453585043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453591808
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453592824
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453597106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398453615732
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453617028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453621607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453623576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453623732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453627560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453630154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453640123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453640561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453643467
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453643483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453650593
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453653624
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453653749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453654718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453655969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453657078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453693111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398453701983
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453709687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453712078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453727453
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453799082
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453802926
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453804645
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453804785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453806832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1398453811707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453814161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453832427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453834052
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453834943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1398453838631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453839037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453840506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453840803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453891852
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453892789
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453894118
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453895243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1398453901462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398453910571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453911196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453913525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453927900
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398453944281
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453947656
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453947906
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453948031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398453955391
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453961985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453964579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453966501
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398453967392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453970892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453977752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453977783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398453984908
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453993409
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398453993549
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454006190
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454006456
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454006581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398454011237
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454018472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454020254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454025801
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454029566
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454037629
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454041880
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454043177
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454043786
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454045598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398454049567
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454070303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454071818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454073397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454073725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454073990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454074084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454078084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454080038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454092663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454092960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454096585
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398454096617
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454101132
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454101461
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454101586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398454110945
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454116852
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454117071
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454118539
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454119336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454120977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454127102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454131134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454132649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454132696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454133056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454138790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454153510
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398454153525
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454158963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454159151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398454165714
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454167682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454169698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398454184918
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398454192012
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454196028
error,log,,,"Error",1398454208622
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.binaryEditor",1398454208903
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.binaryEditor",1398454209216
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454226888
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454228342
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454228498
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398454273484
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454297329
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454302704
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454303033
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454303158
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454303908
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454304267
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454304392
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454304986
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454305314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454305470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398454305939
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398454306283
